Date,<12,12-15,16-17,18-24,25-39,40-49,50-64,65-74,75+
2021-04-28,0.00107701395395848,0.06876319859888769,2.242343052141559,9.671916695456078,24.08244624664779,17.71099738948387,34.01599448568856,8.16765959068499,4.038802327344308
2021-04-29,0.00149493996796751,0.07216482936279543,2.266261039622025,10.072225985997848,24.03584866043186,17.58368775868407,33.317387307008346,8.376080688705253,4.274848790219831
2021-04-30,7.147043268199946e-4,0.07588860488415942,2.527844230841701,10.61537342001614,24.706224035116673,17.587119208783324,32.27019981833516,8.12371921735978,4.092916760336249
2021-05-01,0.00139678310107337,0.10518851199621793,2.611178562602744,10.625167882584265,24.7368138303016,18.124120295258457,32.58909864512039,7.4348078348787485,3.772227654156504
2021-05-02,0.00118891550298259,0.16074137600324653,3.051312007888058,11.512348076413977,26.205203645373455,17.71444468927297,31.910650622119853,6.427356470157427,3.0167541972680305
2021-05-03,5.833744126148883e-4,0.17588738540338883,4.068598997179384,12.06184935522543,26.578392395131157,18.34610437151616,30.509169187330276,5.590768683294782,2.6686462505068063
2021-05-04,0.00246649269671512,0.13795915816959933,4.2849555455799635,12.668399788868228,27.311473630726574,18.34166185700591,28.182474418359917,6.047511226652591,3.023097881940505
2021-05-05,0.00133338285898238,0.12200453159688789,3.1932614639972345,12.033494577417638,26.40031391642166,17.733896782832886,29.739104595313545,7.111978444913667,3.6646123046475063
2021-05-06,0.00461762425662325,0.13761735449015353,3.105048521509622,11.40850906634068,25.197038887687228,16.760092546911416,28.306522758811763,9.984518807097531,5.096034432894983
2021-05-07,0.00101207688860575,0.16193230217692117,3.5765672713451235,12.288974940413972,26.462380820918053,17.66209114202194,28.85526794454493,7.367638616580856,3.624134885109594
2021-05-08,9.22464406710867e-4,0.2059555532049796,3.869369200389403,13.411218028152383,27.86734223859973,17.941317734255225,27.421545939649917,6.188444718860523,3.093884122481134
2021-05-09,6.596058063779923e-4,0.2385134595862821,4.301091581648975,13.413479836180302,28.739354786792315,18.211518432354456,26.763439633206403,5.568260296281736,2.7636823681431504
2021-05-10,5.803354172901818e-4,0.3068316256272804,5.2711036901871084,13.555640487183291,29.64245534940752,18.261912006227828,25.974735512133567,4.7135671642904695,2.2731738295256423
2021-05-11,0.00106040715393082,0.29808045096995445,4.955388671034131,14.340734268329667,29.958728953569015,18.615023424394032,24.29074667509337,5.093029519614351,2.447207629841554
2021-05-12,0.00143771559315524,0.25057328909277066,4.518432027374105,13.669799859720037,27.850399530893945,18.113881452133825,26.316665074910116,6.140688686307916,3.1381223639741336
2021-05-13,0.00126330217714338,0.27626839486404503,4.482985688365461,13.714566347840778,27.66568602835166,17.80719166346893,26.35927366441325,6.4303659944319955,3.262398916086732
2021-05-14,0.00164313808240596,0.3147906642083015,4.5839228451541265,14.055749080707484,28.077857071201496,17.954829269305144,25.512832043614075,6.267447532006601,3.2309283557203687
2021-05-15,0.00144447718592732,0.31814610020049344,4.306492058264431,13.676887787234287,27.831969746869817,18.156211540794924,26.068551998289745,6.295609367145655,3.344686924014722
2021-05-16,0.00139464956640345,0.40984101924709376,4.910282193393265,13.60387675388805,28.44861971532413,18.44600707180307,25.257010670928715,5.8135502292339005,3.1094176966153713
2021-05-17,0.0012110300618029,0.5262598413012384,6.271790131181468,13.77896548429765,28.859250049450395,18.601421749292555,24.260430669201757,4.921626171166989,2.7790448740461455
2021-05-18,0.00103428660081708,0.4025098688179828,5.402078916067643,13.844098533036838,28.948475289169295,18.75454655151609,23.763941321473514,5.893365051455758,2.989950181862061
2021-05-19,0.00283667824976951,0.36211288888403986,4.863157550201022,13.610709551422977,27.27171559027456,18.184853229176326,25.268911642927673,6.919094663226286,3.5166082056373527
2021-05-20,0.00257458182116382,0.4059257338034965,4.722164479543517,13.93201578314011,27.76963023283755,18.212877867559698,24.94826997637106,6.517506202835091,3.48903514208831
2021-05-21,0.00153624406399812,0.3645416796569657,4.5761999647567535,13.72977466914273,27.545307903975708,18.22030643550712,25.268774935726256,6.67245017373113,3.621107993439334
2021-05-22,0.00153719105662243,0.4243501311309371,4.5724601974265715,14.070080540271418,28.401739758678087,18.288218199146517,24.666280091582426,6.26294336219552,3.312390528511905
2021-05-23,0.00130081300813008,0.39902439024390246,4.153821138211382,13.588292682926827,28.513170731707316,18.65474254742547,25.329322493224932,6.1195663956639565,3.240758807588076
2021-05-24,0.00257539910101402,0.5331076139099022,5.547066277037398,14.019614239553324,29.33070528162848,18.671643482351648,24.356064378109796,5.070789136623206,2.468434191685238
2021-05-25,0.00145009848585549,0.4517056783439875,4.7478641257718754,14.05942986961198,28.504585936461517,18.612255749036287,24.746655710367,5.893683612678694,2.982369219242807
2021-05-26,0.00298268339241887,0.34911598945550404,4.378863285155895,14.110080901736206,27.665098627397512,18.162127306608493,25.111779610944456,6.663030633578766,3.5569209617307513
2021-05-27,0.00289074487557655,0.33220440110125815,4.579518031888385,14.73331722224856,28.11087509785171,17.672973501119873,25.279795196507056,6.090221303864694,3.198204500542882
2021-05-28,0.00216025024338819,0.4000783450754935,4.179652170907478,14.565847307752133,27.61879936171806,17.377773041229098,24.710526467385986,7.265065585197389,3.880097470490982
2021-05-29,0.00146345568229352,0.40427963223358704,4.1769464265461105,14.12966461254401,28.04944528931909,17.54500431109653,24.80728117983797,7.1467858244804425,3.739129268259964
2021-05-30,0.00145325602011306,0.4758606101414664,4.526246611087697,14.102880837850536,28.41050930164589,18.035714574058733,24.52627890566592,6.4790997563374075,3.441956147192229
2021-05-31,0.00186380165836929,0.49659959741884185,4.6412803074858555,13.588770802097397,28.47516173656613,18.595356234623637,25.136471699207263,6.026913295946853,3.0375825249956514
2021-06-01,0.00204966754392437,0.5460314337014536,5.068417902616195,14.112780906936894,27.44586828016496,17.12497232948816,24.40457157848997,7.411187905321757,3.8841199957366914
2021-06-02,0.00890785789255574,0.9512043036572566,4.240527655025775,14.470234199202942,27.641470338769707,17.26885077014241,24.213881540981955,7.26261526961762,3.9423080647097786
2021-06-03,0.0480942647589275,1.9816618349743271,4.289518567503418,14.676989120899185,26.945257148455415,16.785343718131983,23.922443544903565,7.332148789405012,4.018543010968164
2021-06-04,0.0610809864378825,3.6025752920058753,4.173154572319486,13.46414733215092,25.662568315140465,16.531695953017092,24.447096781954244,7.716787380694933,4.340893386279099
2021-06-05,0.4813317557352264,13.712778544665746,3.8575560375994216,12.836225596529284,23.582791033984098,14.5383882206008,20.768914743968978,6.1536186156576616,4.068395451258792
